order_id,order_date,market,region,product_id,sales,quantity,discount,profit
IN-2014-58635,2/11/2014,APAC,Oceania,FUR-FU-10000482,104.706,2,0.1,19.746
ID-2011-15711,7/5/2011,APAC,Southeast Asia,TEC-CO-10001846,727.6878,6,0.37,-254.2122
CA-2011-102869,9/9/2011,US,East,TEC-PH-10002549,135.516,1,0.4,-31.6204
CA-2012-158421,9/21/2012,US,South,OFF-EN-10001453,121.96,2,0,57.3212
EG-2012-3510,8/21/2012,Africa,Africa,OFF-FIS-10000063,95.28,2,0,46.68
EG-2014-3590,6/11/2014,Africa,Africa,FUR-ELD-10000038,56.73,1,0,19.26
IZ-2014-7330,8/19/2014,EMEA,EMEA,FUR-HON-10003593,83.91,1,0,15.09
CG-2013-8390,1/5/2013,Africa,Africa,OFF-SAN-10002839,207.12,4,0,76.56
SF-2013-4410,11/26/2013,Africa,Africa,OFF-BOS-10003113,34.8,2,0,3.12
TU-2013-3080,6/14/2013,EMEA,EMEA,OFF-STA-10004885,35.76,2,0.6,-36.66
IZ-2014-7470,10/20/2014,EMEA,EMEA,OFF-BIN-10004729,49.5,1,0,16.32
IS-2012-7190,6/29/2012,EMEA,EMEA,OFF-ELD-10003918,32.1,2,0,3.18
US-2011-132388,2/24/2011,LATAM,Caribbean,TEC-MA-10002710,107.448,2,0.7,-121.792
MX-2011-116379,11/11/2011,LATAM,North,OFF-BI-10004969,105.18,3,0,49.38
MX-2014-134740,6/26/2014,LATAM,Central,OFF-PA-10004600,29.98,1,0,10.18
US-2012-146360,3/14/2012,LATAM,Central,OFF-EN-10004580,101.94,5,0.4,-52.76
MX-2011-144183,9/12/2011,LATAM,Central,TEC-AC-10003857,97.12,2,0,39.8
MX-2014-116267,12/31/2014,LATAM,South,TEC-AC-10003454,74.8,1,0,28.42
ES-2012-5100288,1/7/2012,EU,North,OFF-BI-10001723,49.44,4,0,4.92
IT-2011-5027623,6/10/2011,EU,South,OFF-AR-10003247,132.3,6,0,23.76
ES-2011-5040255,1/12/2011,EU,North,OFF-PA-10000450,33.93,2,0.5,-6.15
IN-2011-50361,7/27/2011,APAC,Southeast Asia,TEC-AC-10002850,121.2534,2,0.47,-73.2666
US-2012-134026,4/26/2012,US,South,OFF-ST-10004123,72.784,1,0.2,-18.196
EG-2013-5690,11/19/2013,Africa,Africa,OFF-BIN-10000712,102.72,2,0,19.5
SF-2013-4270,9/28/2013,Africa,Africa,OFF-FIS-10003234,39,1,0,4.68
TZ-2013-9020,9/24/2013,Africa,Africa,OFF-BRE-10003081,122.58,2,0,42.9
AG-2012-8490,9/18/2012,Africa,Africa,OFF-AVE-10001750,109.32,4,0,14.16
ES-2014-4285009,2/3/2014,EU,Central,OFF-AR-10000079,49.56,2,0,15.84
ES-2014-2901069,9/16/2014,EU,South,OFF-ST-10000130,169.344,6,0.4,-2.916
ES-2012-3755574,11/10/2012,EU,North,FUR-BO-10000895,440.28,3,0,127.62
ES-2013-4025623,9/9/2013,EU,Central,TEC-PH-10000026,135.96,2,0,12.18
ES-2014-4110080,11/24/2014,EU,Central,TEC-PH-10003549,146.4,2,0,7.32
IN-2014-17244,1/22/2014,APAC,Central Asia,TEC-AC-10002324,171.99,3,0,6.84
ID-2014-37516,12/1/2014,APAC,Southeast Asia,FUR-CH-10002966,135.09,1,0.25,-39.63
CA-2012-114923,2/8/2012,US,East,TEC-PH-10003931,107.982,3,0.4,-26.9955
CA-2013-167682,4/4/2013,US,Central,FUR-FU-10003799,71.12,4,0,22.0472
CG-2011-7550,8/17/2011,Africa,Africa,OFF-ELI-10001176,73.02,2,0,10.92
IV-2014-9110,7/23/2014,Africa,Africa,OFF-STI-10002040,99,6,0,40.5
US-2012-121853,12/17/2012,LATAM,Central,TEC-PH-10001095,87.732,3,0.4,-45.348
US-2012-132591,6/20/2012,LATAM,South,OFF-ST-10000423,74.016,3,0.4,-35.784
MX-2014-147095,10/17/2014,LATAM,South,OFF-PA-10004027,89.76,3,0,41.28
US-2012-124009,6/23/2012,LATAM,Central,OFF-EN-10001755,18.048,1,0.4,-2.112
IT-2014-5613283,2/26/2014,EU,Central,OFF-AR-10001759,46.74,2,0.5,-2.82
IT-2011-4599620,5/11/2011,EU,Central,OFF-ST-10001562,40.32,4,0.5,-36.36
ES-2012-4193401,12/6/2012,EU,North,OFF-ST-10000288,187.029,1,0.1,70.629
ES-2011-2242689,3/5/2011,EU,North,OFF-AR-10001461,102.384,2,0.1,-10.296
ES-2013-5588129,1/2/2013,EU,North,OFF-EN-10001993,164.34,6,0,54.18
ES-2013-3126391,3/21/2013,EU,South,OFF-PA-10003899,73.56,4,0,3.6
IN-2011-16985,10/3/2011,APAC,Oceania,TEC-PH-10003772,82.161,1,0.1,12.771
IN-2011-82708,10/7/2011,APAC,Oceania,OFF-FA-10001152,151.68,8,0,8.88
IN-2011-81434,8/2/2011,APAC,Oceania,TEC-AC-10004406,143.1,2,0,9.96
US-2013-127334,12/16/2013,US,West,OFF-AP-10001205,87.168,2,0.2,8.7168
US-2012-113754,4/5/2012,LATAM,North,OFF-FA-10000099,71.04,8,0,0.64
MX-2014-119732,9/10/2014,LATAM,Central,OFF-ST-10004930,72.32,2,0,14.44
MX-2013-161592,3/19/2013,LATAM,Central,OFF-BI-10003870,52.22,7,0,2.52
MX-2012-113817,4/6/2012,LATAM,Central,TEC-AC-10000152,56.64,3,0,23.22
MX-2013-119816,10/3/2013,LATAM,South,OFF-AR-10000314,53.84,4,0,4.24
ES-2011-3667388,9/23/2011,EU,Central,OFF-PA-10000423,85.14,3,0,4.23
ES-2012-1017653,9/3/2012,EU,Central,OFF-ST-10004097,42.039,3,0.1,16.749
ES-2011-1460199,1/12/2011,EU,Central,OFF-AR-10001599,256.8,5,0,48.75
ES-2014-4067367,11/7/2014,EU,Central,OFF-AR-10001482,67.41,3,0,0
ES-2014-3174376,8/7/2014,EU,South,TEC-AC-10003904,163.38,2,0,13.02
IN-2012-38552,5/9/2012,APAC,Oceania,OFF-ST-10003141,104.166,2,0.1,10.386
ID-2013-61771,12/18/2013,APAC,North Asia,OFF-EN-10003540,76.32,2,0,29.76
IN-2013-47729,10/4/2013,APAC,Oceania,OFF-PA-10004444,56.214,2,0.1,10.614
CA-2014-104745,5/30/2014,US,Central,OFF-ST-10002205,53.424,3,0.2,4.6746
TU-2013-9400,12/31/2013,EMEA,EMEA,TEC-SAM-10001017,100.872,2,0.6,-108.468
MO-2013-5360,9/20/2013,Africa,Africa,OFF-AVE-10002079,50.34,1,0,3
MO-2013-300,2/27/2013,Africa,Africa,OFF-ENE-10002833,47.1,1,0,13.65
SF-2011-7990,12/6/2011,Africa,Africa,FUR-BUS-10002192,142.83,1,0,41.4
AO-2013-1640,10/25/2013,Africa,Africa,OFF-STI-10000388,40.62,2,0,13.38
AO-2013-1640,10/25/2013,Africa,Africa,OFF-IBI-10002805,30.45,1,0,15.21
MX-2012-109134,7/9/2012,LATAM,North,OFF-EN-10000061,40.98,3,0,18.84
MX-2014-130967,4/1/2014,LATAM,South,OFF-ST-10002902,330.24,4,0.4,22
MX-2011-127138,7/12/2011,LATAM,North,OFF-AR-10003096,92.64,3,0,24.96
MX-2013-107447,5/28/2013,LATAM,Caribbean,OFF-FA-10001401,50.26,7,0,4.48
IT-2013-2373016,11/8/2013,EU,Central,OFF-AR-10000823,33.075,5,0.5,-11.925
ES-2013-4825636,1/2/2013,EU,Central,OFF-BI-10002289,46.44,3,0,12.96
ES-2014-4138832,7/3/2014,EU,Central,FUR-CH-10002819,119.64,2,0,25.08
IN-2013-71354,10/3/2013,APAC,Oceania,OFF-BI-10000777,82.593,7,0.1,9.093
IN-2012-28857,10/19/2012,APAC,North Asia,OFF-PA-10004613,59.58,2,0,6.54
IN-2011-15991,2/26/2011,APAC,North Asia,TEC-AC-10000896,59.25,1,0,10.05
IN-2012-31461,5/23/2012,APAC,North Asia,OFF-SU-10003629,81.99,3,0,31.95
CA-2013-123050,4/5/2013,US,East,FUR-FU-10000723,82.64,2,0,7.4376
IR-2011-3940,12/6/2011,EMEA,EMEA,OFF-CAM-10002611,46.23,1,0,19.41
TU-2013-7830,6/14/2013,EMEA,EMEA,OFF-FIS-10004721,180.432,14,0.6,-126.588
TO-2014-1980,12/19/2014,Africa,Africa,TEC-BEL-10000681,163.68,4,0,24.48
US-2013-159359,4/8/2013,LATAM,South,FUR-CH-10001455,141.144,3,0.6,-137.616
MX-2014-116526,3/10/2014,LATAM,Caribbean,OFF-AR-10001495,162.2,5,0,30.8
MX-2012-134929,4/25/2012,LATAM,North,OFF-EN-10003529,104.76,6,0,3.12
ES-2013-1449332,9/20/2013,EU,South,OFF-PA-10003518,119.52,4,0,3.48
ES-2013-1128924,9/4/2013,EU,Central,TEC-AC-10001187,386.37,6,0.1,-25.83
IT-2012-4790620,9/13/2012,EU,Central,OFF-PA-10000562,23.91,1,0,1.17
IN-2014-53427,5/9/2014,APAC,Central Asia,OFF-AP-10002371,98.85,1,0,42.48
ID-2014-61169,12/12/2014,APAC,Southeast Asia,OFF-EN-10002700,80.2314,3,0.47,-18.2286
IN-2013-22823,8/2/2013,APAC,Southeast Asia,OFF-AR-10000179,113.0697,3,0.27,16.9497
IN-2013-34135,9/17/2013,APAC,North Asia,OFF-FA-10003186,101.64,7,0,33.39
ID-2014-34303,5/28/2014,APAC,Southeast Asia,OFF-SU-10000207,152.46,8,0.45,-58.26
IN-2014-84339,8/7/2014,APAC,Oceania,FUR-CH-10000689,35.892,1,0.4,-0.618
ID-2012-86607,2/20/2012,APAC,Oceania,FUR-FU-10001015,75.6,4,0.4,3.72
CA-2014-102771,4/1/2014,US,East,TEC-PH-10001536,84.95,5,0,22.087
CA-2011-144029,5/26/2011,US,Central,OFF-ST-10001837,102.624,3,0.2,7.6968
CA-2013-109953,7/15/2013,US,West,OFF-AP-10002998,151.62,7,0,50.0346
UP-2013-7570,3/25/2013,EMEA,EMEA,OFF-HAR-10003580,107.7,10,0,46.2
RS-2012-4390,11/8/2012,EMEA,EMEA,OFF-BOS-10003160,59.1,2,0,0
MX-2014-112088,8/26/2014,LATAM,North,OFF-AR-10002535,84.6,5,0,21.9
MX-2011-162992,11/17/2011,LATAM,South,TEC-CO-10004521,82.69428,1,0.002,36.27428
MX-2012-168424,9/28/2012,LATAM,Caribbean,OFF-SU-10002627,37.98,3,0,6.42
IT-2014-4483445,8/13/2014,EU,Central,OFF-AR-10000110,115.8,5,0.5,-55.65
ES-2011-1419565,9/20/2011,EU,Central,OFF-AR-10000711,43.65,3,0,9.54
IN-2013-22109,3/4/2013,APAC,Oceania,OFF-PA-10001275,75.006,3,0.1,25.776
IN-2012-27597,1/19/2012,APAC,North Asia,OFF-PA-10002862,142.2,6,0,32.58
ID-2014-11910,10/9/2014,APAC,Southeast Asia,OFF-PA-10004994,27.6888,2,0.17,-2.6712
CA-2014-147564,10/3/2014,US,East,OFF-PA-10004438,49.12,4,0,23.0864
CG-2014-770,5/29/2014,Africa,Africa,OFF-KLE-10000552,92.34,2,0,24
IR-2014-1430,6/27/2014,EMEA,EMEA,OFF-IBI-10001123,123.24,4,0,34.44
US-2013-136049,9/21/2013,LATAM,South,OFF-SU-10004361,55.24,5,0.6,-55.26
MX-2012-130652,7/27/2012,LATAM,South,OFF-SU-10003019,53.82,3,0,19.32
MX-2012-101035,5/24/2012,LATAM,Caribbean,OFF-ST-10004017,97.92,3,0,46.98
MX-2012-109134,7/9/2012,LATAM,North,OFF-ST-10004660,52.56,4,0,4.16
MX-2014-112305,10/31/2014,LATAM,Caribbean,OFF-SU-10004446,68.736,8,0.2,4.256
ES-2013-2121455,5/10/2013,EU,Central,OFF-BI-10003068,158.76,3,0,72.99
ES-2013-1713812,5/7/2013,EU,Central,OFF-AR-10001482,22.47,1,0,0
ES-2013-2509119,7/2/2013,EU,South,OFF-FA-10004239,21.96,2,0,9
IN-2014-69793,4/3/2014,APAC,North Asia,OFF-BI-10001808,71.28,8,0,1.92
IN-2014-76282,9/6/2014,APAC,North Asia,OFF-SU-10004198,71.73,3,0,9.27
IN-2014-50228,10/27/2014,APAC,Southeast Asia,OFF-ST-10001534,59.6604,4,0.17,20.7804
IN-2013-86803,7/1/2013,APAC,Oceania,OFF-ST-10003282,52.86,2,0,12.12
CA-2012-124891,7/31/2012,US,East,OFF-PA-10004621,19.44,3,0,9.3312
CA-2011-122931,9/29/2011,US,East,FUR-TA-10004147,67.176,1,0.4,-20.1528
TU-2014-4980,6/25/2014,EMEA,EMEA,OFF-ACC-10002343,75.888,6,0.6,-36.072
EK-2013-8310,11/4/2013,Africa,Africa,TEC-HP -10001905,124.29,1,0,42.24
MX-2013-119179,3/2/2013,LATAM,Central,OFF-ST-10003648,33.12,3,0,5.58
US-2013-113061,10/25/2013,LATAM,South,OFF-PA-10000705,110.592,9,0.4,9.072
MX-2014-119508,8/16/2014,LATAM,South,OFF-PA-10003517,171,9,0,46.08
MX-2014-115105,5/8/2014,LATAM,South,OFF-SU-10000320,31.76,1,0,8.88
ES-2014-5617990,9/11/2014,EU,Central,OFF-SU-10003160,33.42,2,0,1.32
ES-2014-3096832,7/4/2014,EU,South,OFF-AR-10002145,95.16,2,0,4.74
IN-2012-27975,1/16/2012,APAC,North Asia,TEC-PH-10003062,168.18,1,0,58.86
IN-2012-45951,11/2/2012,APAC,Central Asia,OFF-EN-10000315,47.88,3,0,9.09
IN-2012-40547,11/29/2012,APAC,Oceania,OFF-BI-10004685,40.905,3,0.1,9.495
IN-2014-60175,10/14/2014,APAC,Southeast Asia,OFF-ST-10003141,173.61,3,0,32.94
IN-2011-51964,12/28/2011,APAC,Central Asia,FUR-FU-10000548,25.23,1,0,9.33
IN-2013-47680,3/7/2013,APAC,Oceania,OFF-BI-10002243,106.164,4,0.1,38.844
ID-2011-60833,8/17/2011,APAC,North Asia,OFF-EN-10002081,37.17,2,0.5,-34.23
IN-2011-17797,9/29/2011,APAC,North Asia,OFF-BI-10004553,66.45,5,0,33.15
IN-2013-81602,3/1/2013,APAC,Oceania,OFF-AR-10004139,53.64,2,0.4,-9.84
CA-2013-128867,11/4/2013,US,Central,OFF-AR-10000380,75.96,2,0,22.788
CA-2011-102008,9/30/2011,US,East,OFF-PA-10004092,48.94,1,0,24.47
CA-2012-113901,10/19/2012,US,Central,TEC-PH-10002564,149.95,5,0,44.985
CA-2011-101175,12/9/2011,US,West,OFF-ST-10004950,100.704,6,0.2,-1.2588
CA-2012-134201,4/10/2012,US,East,OFF-ST-10001476,142.04,4,0,38.3508
CA-2013-139409,9/6/2013,US,East,TEC-PH-10003988,43.6,4,0,12.208
CA-2014-156776,8/8/2014,US,West,FUR-FU-10004848,51.75,1,0,15.525
IS-2014-7950,7/1/2014,EMEA,EMEA,TEC-NOK-10001058,66.42,1,0,16.59
CG-2012-7200,8/16/2012,Africa,Africa,OFF-ACC-10000102,50.55,1,0,5.55
NI-2014-6800,6/11/2014,Africa,Africa,OFF-ELD-10001318,59.517,1,0.7,-41.673
PL-2013-9290,8/3/2013,EMEA,EMEA,FUR-IKE-10003576,171.69,1,0,24.03
TU-2014-6540,6/23/2014,EMEA,EMEA,OFF-JIF-10004747,70.92,6,0.6,-104.76
SA-2013-3980,2/6/2013,EMEA,EMEA,OFF-ACC-10003422,33.3,2,0,9.3
MX-2012-143987,9/26/2012,LATAM,South,FUR-CH-10001914,197.3,5,0,39.4
MX-2014-121986,7/26/2014,LATAM,South,OFF-SU-10003082,78.84,3,0,18.12
US-2014-152492,11/4/2014,LATAM,Central,OFF-ST-10001374,72.9,3,0.4,-29.16
MX-2013-160115,10/11/2013,LATAM,Central,OFF-AR-10003989,51.66,3,0,22.68
MX-2014-167724,9/22/2014,LATAM,Caribbean,OFF-PA-10001385,35.34,3,0,9.18
ES-2012-4445402,2/2/2012,EU,Central,OFF-BI-10000312,108,9,0,4.32
ES-2013-2664096,11/14/2013,EU,Central,OFF-BI-10002674,74.16,6,0,33.3
ID-2013-16306,10/18/2013,APAC,Southeast Asia,OFF-SU-10004727,49.5,3,0.45,-3.6
ID-2014-70164,10/3/2014,APAC,Central Asia,OFF-SU-10001731,80.1,6,0.5,-1.62
IN-2012-74210,8/11/2012,APAC,Central Asia,FUR-FU-10002972,60.39,3,0,6.03
IN-2014-80888,11/5/2014,APAC,Oceania,OFF-PA-10000655,33.6,2,0,4.02
CA-2013-146633,11/16/2013,US,West,OFF-BI-10002982,38.136,7,0.2,13.3476
CA-2014-169691,6/16/2014,US,Central,OFF-ST-10001291,84.55,5,0,22.8285
CA-2014-145772,6/4/2014,US,West,TEC-AC-10003038,44.75,5,0,8.5025
CA-2011-100678,4/18/2011,US,Central,TEC-AC-10000474,227.976,3,0.2,28.497
CA-2011-163223,3/21/2011,US,South,OFF-PA-10000675,122.97,3,0,60.2553
CA-2014-124744,6/22/2014,US,East,OFF-BI-10002852,82.4,5,0,40.376
CA-2012-119627,8/17/2012,US,West,TEC-AC-10001142,252.8,4,0.2,-31.6
US-2012-157644,5/9/2012,LATAM,Central,TEC-AC-10003851,114.144,4,0.4,-32.416
MX-2012-122490,1/3/2012,LATAM,Central,FUR-CH-10003853,39.156,1,0.4,-22.844
MX-2014-139906,10/30/2014,LATAM,Central,OFF-EN-10004186,100.92,3,0,44.4
MX-2013-146339,8/7/2013,LATAM,Caribbean,OFF-LA-10004519,50.048,8,0.2,12.448
ES-2014-2280822,2/28/2014,EU,North,OFF-SU-10004230,56.97,3,0,4.5
ES-2014-5801819,3/18/2014,EU,South,OFF-AR-10003247,110.25,5,0,19.8
ES-2013-3228066,8/29/2013,EU,South,OFF-AR-10000110,138.96,3,0,36.09
IT-2014-4272173,1/22/2014,EU,North,OFF-ST-10003335,75.39,7,0,0
IN-2013-64452,7/8/2013,APAC,Central Asia,FUR-FU-10003094,165.42,3,0,82.71
ID-2014-11707,8/5/2014,APAC,Southeast Asia,OFF-PA-10004115,53.901,3,0.47,-21.429
IN-2014-39546,11/27/2014,APAC,Central Asia,OFF-AR-10002400,88.2,4,0,6.96
IN-2014-84339,8/7/2014,APAC,Oceania,OFF-FA-10003587,28.512,4,0.4,0.432
ID-2012-83905,11/23/2012,APAC,Oceania,OFF-SU-10000180,111.888,4,0.4,-54.192
CA-2014-143259,12/31/2014,US,East,OFF-BI-10003684,52.776,3,0.2,19.791
CA-2011-135608,12/8/2011,US,West,OFF-PA-10001954,45.68,2,0,21.0128
CA-2012-113628,11/12/2012,US,South,FUR-CH-10004477,146.136,3,0.2,16.4403
CA-2012-102491,8/24/2012,US,South,TEC-AC-10003289,79.96,4,0,18.3908
CA-2014-156958,12/6/2014,US,West,TEC-PH-10000148,31.176,3,0.2,-7.0146
PL-2011-7890,6/8/2011,EMEA,EMEA,OFF-ELD-10001832,193.8,4,0,0
US-2014-126998,11/26/2014,LATAM,South,OFF-BI-10001324,60.24,5,0.4,-32.16
US-2012-130155,11/16/2012,LATAM,Central,TEC-MA-10000711,88.56,4,0.7,-153.52
MX-2013-116456,11/5/2013,LATAM,Caribbean,OFF-BI-10001002,30.48,4,0,14.32
MX-2014-158589,12/10/2014,LATAM,North,FUR-FU-10004915,128.304,3,0.4,-83.436
IT-2013-4962578,11/16/2013,EU,South,FUR-CH-10004606,104.496,2,0.6,-135.864
ID-2011-65117,7/11/2011,APAC,Southeast Asia,OFF-SU-10004177,61.281,3,0.45,-25.659
ID-2013-23495,2/7/2013,APAC,North Asia,OFF-BI-10004869,169.38,6,0,81.18
US-2013-150861,12/4/2013,US,East,OFF-ST-10004634,33.63,3,0,10.089
NI-2013-1790,8/22/2013,Africa,Africa,TEC-SAN-10000250,67.572,2,0.7,-128.388
TU-2014-2990,8/13/2014,EMEA,EMEA,FUR-DEF-10001359,86.928,2,0.6,-126.072
MX-2011-136399,6/20/2011,LATAM,North,TEC-CO-10004981,159.68,2,0.002,70.08
MX-2013-108777,4/23/2013,LATAM,Central,OFF-ST-10004296,67.2,7,0.4,3.36
MX-2014-123778,9/30/2014,LATAM,Central,OFF-FA-10001029,65.92,8,0,3.2
ES-2012-5870268,12/4/2012,EU,Central,OFF-BI-10000368,62.85,5,0,8.1
ES-2012-2766375,5/11/2012,EU,South,OFF-LA-10002733,56.49,7,0,7.77
ES-2014-1110806,12/4/2014,EU,North,OFF-AR-10004492,53.7,1,0,4.29
IN-2014-38629,8/29/2014,APAC,North Asia,OFF-ST-10002066,127.47,1,0,36.96
US-2013-110156,11/20/2013,US,Central,TEC-PH-10003589,71.96,5,0.2,25.186
CA-2012-132507,7/30/2012,US,Central,OFF-ST-10000943,61.792,4,0.2,6.1792
US-2012-126977,9/17/2012,US,East,OFF-LA-10002762,87.71,7,0,41.2237
CA-2014-144848,4/5/2014,US,East,TEC-PH-10004006,41.22,1,0,11.1294
CA-2013-137337,3/9/2013,US,East,OFF-BI-10000632,69.456,2,0.2,22.5732
CA-2014-161172,3/17/2014,US,East,FUR-FU-10003424,51.264,6,0.2,7.6896
SF-2012-6560,7/19/2012,Africa,Africa,OFF-ROG-10002682,97.8,4,0,0
SO-2014-4990,9/18/2014,Africa,Africa,FUR-DEF-10004141,48.93,1,0,6.84
TU-2014-9310,11/18/2014,EMEA,EMEA,OFF-CAR-10001577,39.816,2,0.6,-31.884
SF-2014-4670,7/28/2014,Africa,Africa,TEC-BEL-10002516,40.71,1,0,19.53
SF-2013-5910,9/16/2013,Africa,Africa,OFF-BIN-10001715,51.63,1,0,8.76
MX-2014-129098,3/28/2014,LATAM,South,TEC-MA-10001447,55.56,1,0,10
MX-2011-132066,7/7/2011,LATAM,South,TEC-AC-10001311,163.38,5,0.4,16.28
MX-2011-112319,4/19/2011,LATAM,South,TEC-AC-10001491,55.36,2,0,1.64
US-2014-150315,2/19/2014,LATAM,Caribbean,FUR-CH-10004725,92.304,3,0.2,-3.516
ES-2014-4672600,9/25/2014,EU,South,OFF-ST-10002172,103.302,2,0.1,-3.498
IT-2012-2505922,8/31/2012,EU,North,TEC-AC-10004054,100.08,2,0.5,-64.08
IN-2011-32399,10/16/2011,APAC,Southeast Asia,OFF-SU-10004198,47.82,2,0,6.18
IN-2014-49815,6/9/2014,APAC,Central Asia,TEC-AC-10000111,77.04,2,0,0
ID-2012-68050,9/4/2012,APAC,Southeast Asia,OFF-ST-10003256,151.0182,6,0.47,-133.9218
IN-2013-78606,11/29/2013,APAC,Oceania,OFF-AR-10002022,85.698,2,0.1,6.618
CA-2012-165624,8/23/2012,US,South,OFF-PA-10002319,193.8,5,0,94.962
CA-2013-119935,11/11/2013,US,Central,OFF-BI-10001597,81.96,2,0,39.3408
CA-2014-161333,2/3/2014,US,West,OFF-ST-10000464,139.04,4,0,38.9312
EN-2013-3990,4/24/2013,EMEA,EMEA,OFF-ELD-10001477,197.94,1,0,96.99
SA-2011-1620,6/24/2011,EMEA,EMEA,TEC-SAN-10002684,79.5,2,0,3.18
CA-2013-8690,3/28/2013,Canada,Canada,OFF-AME-10001587,133.38,6,0,61.2
TU-2012-460,12/17/2012,EMEA,EMEA,OFF-BOS-10002073,45.456,2,0.6,-51.144
MX-2013-128734,9/6/2013,LATAM,Central,FUR-FU-10001135,100.44,3,0,34.14
US-2014-151841,3/24/2014,LATAM,North,FUR-BO-10002008,65.584,1,0.2,-2.476
MX-2013-147291,1/4/2013,LATAM,Central,OFF-ST-10000836,108.42,3,0,9.72
US-2014-132717,5/19/2014,LATAM,South,FUR-BO-10002352,115.968,2,0.4,-23.232
MX-2013-129924,6/24/2013,LATAM,North,OFF-LA-10003140,26.28,6,0,9.36
MX-2012-101616,10/15/2012,LATAM,Caribbean,OFF-AR-10000543,60.54,3,0,3.6
US-2012-121230,10/6/2012,LATAM,Central,OFF-AP-10002344,123.756,1,0.4,-20.644
ES-2014-2039034,4/7/2014,EU,Central,OFF-AR-10002816,160.92,3,0,40.23
ES-2013-2028016,12/2/2013,EU,South,OFF-AR-10000452,28.95,1,0,4.05
IT-2014-2712309,9/16/2014,EU,North,OFF-AR-10000711,21.825,3,0.5,-12.285
ES-2013-5970074,12/7/2013,EU,North,TEC-CO-10000011,122.49,1,0,31.83
ES-2011-1941756,10/12/2011,EU,South,OFF-LA-10003210,43.65,5,0,13.5
IN-2013-64578,8/12/2013,APAC,North Asia,OFF-FA-10000353,114.03,7,0,30.66
CA-2011-122609,11/12/2011,US,Central,TEC-AC-10002567,127.984,2,0.2,25.5968
AO-2012-8920,12/4/2012,Africa,Africa,OFF-ELD-10002199,128.37,1,0,55.17
KE-2013-7370,12/19/2013,Africa,Africa,OFF-XER-10004820,52.68,2,0,26.34
IS-2014-6980,1/6/2014,EMEA,EMEA,OFF-IBI-10000684,50.88,1,0,23.4
RO-2014-7230,7/17/2014,EMEA,EMEA,OFF-SAN-10001074,95.28,4,0,24.72
MX-2013-116302,11/23/2013,LATAM,Central,FUR-FU-10002486,96.84,3,0,19.32
MX-2014-140613,7/10/2014,LATAM,Central,OFF-ST-10000557,44,4,0,4.8
MX-2012-146311,10/1/2012,LATAM,Central,FUR-FU-10003384,106.08,3,0,50.88
US-2013-103450,10/31/2013,LATAM,North,FUR-CH-10001647,86.416,1,0.2,-10.804
ES-2013-1532910,11/22/2013,EU,South,OFF-AR-10001269,59.22,2,0,20.7
ES-2011-3517120,5/26/2011,EU,North,OFF-SU-10002379,163.98,6,0,6.48
ES-2012-2495938,9/24/2012,EU,Central,OFF-AR-10004492,268.5,5,0,21.45
ES-2013-1093488,10/5/2013,EU,Central,TEC-AC-10001089,487.62,6,0,243.72
IT-2012-2429268,2/18/2012,EU,South,OFF-ST-10004550,61.128,4,0.4,-14.352
ES-2014-3993955,10/6/2014,EU,Central,TEC-PH-10002419,140.403,2,0.15,28.023
ES-2012-4589770,11/21/2012,EU,Central,OFF-FA-10001097,22.98,2,0,0.18
ES-2012-2677676,12/27/2012,EU,Central,OFF-LA-10001413,79.59,7,0,22.26
ES-2013-4486106,2/28/2013,EU,Central,OFF-EN-10003392,61.47,3,0,10.98
ID-2013-30075,6/10/2013,APAC,Central Asia,OFF-PA-10002461,37.2,5,0.5,-15
IN-2014-35003,9/26/2014,APAC,Oceania,OFF-PA-10004379,76.869,3,0.1,-6.921
ID-2014-74973,10/29/2014,APAC,Southeast Asia,OFF-PA-10004573,17.226,2,0.45,-3.774
ID-2014-82463,1/29/2014,APAC,Oceania,FUR-CH-10002989,62.316,2,0.4,-24.984
CA-2014-157854,4/9/2014,US,South,FUR-FU-10003832,56.28,6,0,15.7584
CA-2013-145261,12/19/2013,US,West,OFF-BI-10001670,45.24,4,0.7,-30.16
CA-2014-139353,10/29/2014,US,South,FUR-FU-10001876,77.952,3,0.2,15.5904
SO-2013-7740,4/10/2013,Africa,Africa,OFF-SAN-10004706,59.64,2,0,17.88
MX-2012-127803,9/28/2012,LATAM,South,TEC-AC-10004241,145.32,3,0,14.52
ES-2011-4801998,8/26/2011,EU,Central,OFF-ST-10000988,71.28,3,0.1,31.68
ES-2011-4920475,4/29/2011,EU,Central,OFF-SU-10004087,65.79,3,0,14.4
ES-2012-1706068,11/10/2012,EU,Central,OFF-BI-10001138,59.16,2,0,10.02
ID-2014-17475,3/17/2014,APAC,Southeast Asia,FUR-BO-10003408,395.901,3,0.07,55.341
CA-2013-128412,12/11/2013,US,West,OFF-AP-10002082,65.34,3,0,22.869
US-2014-153948,11/7/2014,US,West,OFF-PA-10000143,26.4,5,0,12.672
CA-2011-112837,9/11/2011,US,West,FUR-FU-10004006,127.95,3,0,21.7515
IR-2012-1650,9/22/2012,EMEA,EMEA,TEC-MOT-10004111,71.76,1,0,3.57
TU-2014-1910,9/18/2014,EMEA,EMEA,OFF-SME-10004553,79.368,1,0.6,-85.332
KE-2012-5800,8/7/2012,Africa,Africa,OFF-BOS-10001772,106.56,4,0,9.48
